,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
8712,0.5840024171674199,5.898835643941213,0.6247838433276941,0.7807977645438513,0.6498829039812647,0.42626728110599077,4.0
8713,0.550681987516817,4.635453497284262,0.5273860280595881,0.8496257866893703,0.6311953352769679,0.3965201465201465,2.0
8714,0.6080043716907749,5.357862400885048,0.6614642348380729,0.7499767103251158,0.6625386996904025,0.4495798319327731,4.0
8715,0.7125205113483827,3.8531458319356027,0.7573317522862318,0.6530303338889133,0.8674242424242424,0.6735294117647059,0.0
8716,0.5810908080094758,5.533394178600928,0.5492795275018739,0.8356386782978145,0.6726190476190477,0.5039018952062431,3.0
8717,0.6212336120339079,4.77227180616787,0.44956601559812365,0.8932471089341558,0.7420634920634921,0.48010269576379977,1.0
8718,0.7568881804072328,4.074798550446422,0.7056657549024865,0.7085448767424007,0.9078212290502793,0.6578947368421053,0.0
8719,0.5825894423726595,4.86090685260173,0.45451518185020323,0.8907389906519624,0.6483375959079284,0.48011363636363635,2.0
8720,0.5703201699789309,5.471043059913651,0.5680854530601819,0.8229695729620919,0.6617801047120419,0.4842911877394636,3.0
8721,0.6321755905193718,5.24961418571944,0.5332589760009615,0.8459520462262656,0.6984649122807017,0.5790909090909091,3.0
8722,0.6743815681210426,4.996930792577044,0.4712811876845302,0.8819830169196335,0.7373853211009175,0.5292181069958848,3.0
8723,0.5633450979071536,4.8580545723410555,0.43824044064730083,0.8988577841801558,0.6575875486381323,0.5614617940199336,2.0
8724,0.6128940819275359,5.154389012523992,0.724649632993202,0.6891174859215355,0.6342465753424658,0.4384469696969697,5.0
8725,0.5651606675872783,5.427528293717925,0.5844953904887981,0.8113970288935913,0.6455331412103746,0.4534412955465587,3.0
8726,0.6003209517484059,5.683167282710286,0.6237631111885081,0.7816134473769196,0.6675126903553299,0.44238856181665265,4.0
8727,0.6756061010945682,4.254441298950799,0.43459138630413324,0.9006277404956232,0.822680412371134,0.48717948717948717,1.0
8728,0.6023981295313728,5.506459497576304,0.6478794763372164,0.7617428595930612,0.649810366624526,0.4393162393162393,4.0
8729,0.6620154894182916,4.751431389714416,0.4179836485215919,0.9084545500841406,0.7302904564315352,0.5432098765432098,2.0
8730,0.7495220705055413,4.038108654936416,0.8111015909307812,0.5849052993344785,0.900497512437811,0.6581818181818182,0.0
8731,0.5220325049235395,6.180563893373033,0.7007651783406171,0.7133920134296732,0.5531914893617021,0.3595744680851064,5.0
8732,0.6719809358043666,4.727690875446489,0.4668935299625823,0.884313536976043,0.7707317073170732,0.6583333333333333,2.0
8733,0.5766124794612134,5.768919338932139,0.6776815169928015,0.7353555340964908,0.6549835706462213,0.43970588235294117,4.0
8734,0.6587913773492154,5.006738076496973,0.492031423197147,0.8705774397413419,0.7272727272727273,0.6296296296296297,3.0
